,id,date,area,price,age,postalCode,district,percent,totalPrice,dateShamsi,usingType,frameType,year,quarter,month,region
4008,16186595,2018-04-12,59.6,3.3557050000000004,3,135176,9,100.0,200.0,1397/01/23,مسکوني,فلزی,2018-01-01,2018-04-01,2018-04-01,13517.0
1646,16030748,2018-02-14,91.73,3.56481,13,149376,22,100.0,327.0,1396/11/25,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,14937.0
5108,15891481,2018-01-10,66.82,4.414846,18,14867,5,100.0,295.0,1396/10/20,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,14867.0
6582,17166748,2018-12-09,61.0,9.47377,0,134685,10,100.0,577.9,1397/09/18,مسکوني,بتونی و فلزی,2018-01-01,2018-10-01,2018-12-01,13468.0
2503,17015072,2018-10-21,80.96,13.302866,0,176665,14,100.0,1077.0,1397/07/29,مسکوني,فلزی,2018-01-01,2018-10-01,2018-10-01,17666.0
152,16200423,2018-04-17,97.09,13.077364999999999,1,143568,3,100.0,1269.6814,1397/01/28,مسکوني,فلزی,2018-01-01,2018-04-01,2018-04-01,14356.0
4044,15875517,2018-01-07,64.75,7.69112,0,147861,5,100.0,498.0,1396/10/17,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,14786.0
6017,17037227,2018-10-28,87.77,7.747522,31,147191,5,100.0,680.0,1397/08/06,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,14719.0
5293,16301686,2018-05-11,82.0,11.8,0,14399,6,100.0,967.6,1397/02/21,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,14399.0
1743,15946799,2018-01-24,97.91,7.864364999999999,3,147383,5,100.0,770.0,1396/11/04,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,14738.0
136,17077803,2018-11-12,65.26,3.830831,17,177475,15,100.0,250.0,1397/08/21,مسکوني,فلزی,2018-01-01,2018-10-01,2018-11-01,17747.0
4514,16321005,2018-05-15,58.56,5.293716000000001,10,138891,21,100.0,310.0,1397/02/25,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,13889.0
6629,16432220,2018-06-09,124.85,10.412495,1,147366,5,100.0,1300.0,1397/03/19,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-06-01,14736.0
1394,16260319,2018-05-01,167.73,7.273594,20,144775,2,100.0,1220.0,1397/02/11,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,14477.0
863,16617727,2018-07-16,60.34,6.9605570000000005,16,147597,5,100.0,420.0,1397/04/25,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,14759.0
6544,16206628,2018-04-18,45.98,2.364071,6,179566,15,100.0,108.7,1397/01/29,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,17956.0
4980,16092268,2018-03-02,190.45,8.926227,18,143885,6,100.0,1700.0,1396/12/11,مسکوني,فلزی,2018-01-01,2018-01-01,2018-03-01,14388.0
1185,16973952,2018-10-10,51.74,7.730963,16,173889,13,100.0,400.0,1397/07/18,مسکوني,فلزی,2018-01-01,2018-10-01,2018-10-01,17388.0
4013,16332582,2018-05-17,79.49,3.585357,12,174593,13,100.0,285.0,1397/02/27,مسکوني,فلزی,2018-01-01,2018-04-01,2018-05-01,17459.0
4077,17125570,2018-11-27,48.45,10.03096,17,14786,5,100.0,486.0,1397/09/06,مسکوني,بتونی,2018-01-01,2018-10-01,2018-11-01,14786.0
4981,16698692,2018-08-01,46.38,2.220785,18,135775,10,100.0,103.0,1397/05/10,مسکوني,فلزی,2018-01-01,2018-07-01,2018-08-01,13577.0
2814,16180360,2018-04-11,50.39,7.005358,6,145685,2,100.0,353.0,1397/01/22,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,14568.0
5188,16065551,2018-02-24,53.75,5.209302,18,159795,6,100.0,280.0,1396/12/05,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,15979.0
14,15899475,2018-01-13,74.0,7.027027,17,154366,3,100.0,520.0,1396/10/23,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,15436.0
506,17013542,2018-10-21,52.18,8.144883,9,164571,8,100.0,425.0,1397/07/29,مسکوني,فلزی,2018-01-01,2018-10-01,2018-10-01,16457.0
6550,16778174,2018-08-19,38.7,5.012919999999999,1,133774,11,100.0,194.0,1397/05/28,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,13377.0
6679,17012618,2018-10-21,71.05,10.696692,21,147181,5,100.0,760.0,1397/07/29,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,14718.0
4997,16872661,2018-09-12,57.26,8.994062,10,164976,8,100.0,515.0,1397/06/21,مسکوني,فلزی,2018-01-01,2018-07-01,2018-09-01,16497.0
6006,15955514,2018-01-26,70.0,2.0142860000000002,1,118394,15,100.0,141.0,1396/11/06,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,11839.0
4056,16193083,2018-04-15,80.84,6.0,6,138791,21,100.0,485.04,1397/01/26,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,13879.0
4394,16466298,2018-06-16,66.4,2.710843,11,118664,12,100.0,180.0,1397/03/26,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-06-01,11866.0
2019,16048168,2018-02-19,65.4,6.804281,16,19877,1,100.0,445.0,1396/11/30,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,19877.0
6518,17080653,2018-11-13,48.31,4.243428,13,119767,12,100.0,205.0,1397/08/22,مسکوني,بتونی,2018-01-01,2018-10-01,2018-11-01,11976.0
3877,16380389,2018-05-27,39.87,3.5866569999999998,12,177478,14,100.0,143.0,1397/03/06,مسکوني,فلزی,2018-01-01,2018-04-01,2018-05-01,17747.0
2252,16902540,2018-09-23,159.54,21.94434,0,154491,3,100.0,3501.0,1397/07/01,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,15449.0
2916,16920473,2018-09-27,66.0,6.818182000000001,4,134865,10,100.0,450.0,1397/07/05,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,13486.0
3672,16954838,2018-10-05,32.24,4.919355,17,176361,14,100.0,158.6,1397/07/13,مسکوني,فلزی,2018-01-01,2018-10-01,2018-10-01,17636.0
3037,17199884,2018-12-19,97.58,20.854682999999998,0,19966,11,100.0,2035.0,1397/09/28,مسکوني,بتونی,2018-01-01,2018-10-01,2018-12-01,19966.0
4305,16617028,2018-07-16,110.0,14.727273,0,19359,1,100.0,1620.0,1397/04/25,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,19359.0
5688,16792485,2018-08-23,119.0,8.210084,25,19968,3,100.0,977.0,1397/06/01,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,19968.0
225,16753460,2018-08-13,55.88,3.9727989999999997,8,17887,15,100.0,222.0,1397/05/22,مسکوني,فلزی,2018-01-01,2018-07-01,2018-08-01,17887.0
3314,17143286,2018-12-02,116.33,17.450357,12,19789,1,100.0,2030.0,1397/09/11,مسکوني,بتونی,2018-01-01,2018-10-01,2018-12-01,19789.0
1927,16120580,2018-03-10,60.5,3.2231400000000003,1,135391,10,100.0,195.0,1396/12/19,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,13539.0
4845,15860158,2018-01-03,86.17,5.976558,0,131165,9,100.0,515.0,1396/10/13,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,13116.0
6533,16939929,2018-10-01,52.91,9.99811,0,164866,8,100.0,529.0,1397/07/09,مسکوني,فلزی,2018-01-01,2018-10-01,2018-10-01,16486.0
372,16017260,2018-02-12,34.76,2.991945,15,134781,10,100.0,104.0,1396/11/23,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,13478.0
5544,16602552,2018-07-12,65.8,9.513678,5,147691,5,100.0,626.0,1397/04/21,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,14769.0
5011,16617607,2018-07-16,46.0,4.130434999999999,3,163564,8,100.0,190.0,1397/04/25,مسکوني,فلزی,2018-01-01,2018-07-01,2018-07-01,16356.0
4825,15884809,2018-01-09,195.0,7.282050999999999,17,19358,1,100.0,1420.0,1396/10/19,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,19358.0
3432,16624422,2018-07-17,60.12,3.2601459999999998,15,178367,15,100.0,196.0,1397/04/26,مسکوني,فلزی,2018-01-01,2018-07-01,2018-07-01,17836.0
5365,17113151,2018-11-22,55.0,6.4545449999999995,2,134993,9,100.0,355.0,1397/09/01,مسکوني,بتونی,2018-01-01,2018-10-01,2018-11-01,13499.0
4637,17021241,2018-10-23,67.58,11.734241,6,148496,5,100.0,793.0,1397/08/01,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,14849.0
3178,16314937,2018-05-14,49.75,2.713568,12,137398,18,100.0,135.0,1397/02/24,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-05-01,13739.0
2508,16817240,2018-08-29,53.34,4.311961,1,133775,11,100.0,230.0,1397/06/07,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,13377.0
1904,16597445,2018-07-11,65.44,2.750611,3,136668,17,100.0,180.0,1397/04/20,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,13666.0
2851,16039868,2018-02-17,148.0,6.5,0,131876,11,100.0,962.0,1396/11/28,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,13187.0
3281,16756770,2018-08-14,80.6,10.794045,8,147391,5,100.0,870.0,1397/05/23,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,14739.0
417,15883119,2018-01-09,121.22,6.995545,9,147667,5,100.0,848.0,1396/10/19,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,14766.0
1169,16013650,2018-02-10,95.58,8.118853,2,145474,2,100.0,776.0,1396/11/21,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,14547.0
4,16762047,2018-08-15,130.0,15.961538000000001,0,19981,2,100.0,2075.0,1397/05/24,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,19981.0
1732,16912417,2018-09-25,48.14,7.602825,11,134866,10,100.0,366.0,1397/07/03,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,13486.0
3645,15911389,2018-01-15,79.63,4.206957,4,176465,14,100.0,335.0,1396/10/25,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,17646.0
1284,15867236,2018-01-05,59.48,2.084734,11,176371,14,100.0,124.0,1396/10/15,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,17637.0
820,16945863,2018-10-02,61.57,1.376482,4,134997,9,50.0,169.5,1397/07/10,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,13499.0
4221,16414247,2018-06-02,55.53,2.251035,13,136579,16,100.0,125.0,1397/03/12,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,13657.0
4707,16106773,2018-03-05,64.0,3.34375,1,134893,10,100.0,214.0,1396/12/14,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,13489.0
3518,16475132,2018-06-18,128.5,6.342412,23,155693,7,100.0,815.0,1397/03/28,مسکوني,فلزی,2018-01-01,2018-04-01,2018-06-01,15569.0
2390,16783155,2018-08-20,70.0,8.285714,1,163391,7,100.0,580.0,1397/05/29,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,16339.0
1382,15907615,2018-01-15,83.59,4.426367,14,147677,5,100.0,370.0,1396/10/25,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,14767.0
3110,16109636,2018-03-06,102.0,4.5,1,119866,12,100.0,459.0,1396/12/15,مسکوني,فلزی,2018-01-01,2018-01-01,2018-03-01,11986.0
4666,16202304,2018-04-17,73.02,3.492194,5,134993,9,100.0,255.0,1397/01/28,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,13499.0
5887,16811287,2018-08-28,60.98,5.960971,0,135589,10,100.0,363.5,1397/06/06,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,13558.0
1493,16749617,2018-08-12,67.93,10.746357000000001,4,147391,5,100.0,730.0,1397/05/21,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,14739.0
5370,16801318,2018-08-26,61.0,11.721311,7,146961,2,100.0,715.0,1397/06/04,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,14696.0
941,16361859,2018-05-23,85.52,3.402713,5,17879,15,100.0,291.0,1397/03/02,مسکوني,فلزی,2018-01-01,2018-04-01,2018-05-01,17879.0
1895,15933766,2018-01-21,45.0,2.888889,15,176467,14,100.0,130.0,1396/11/01,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,17646.0
2834,15884283,2018-01-09,108.84,5.972069,13,156679,7,100.0,650.0,1396/10/19,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,15667.0
4526,16517634,2018-06-25,51.94,9.395456,8,147589,5,100.0,488.0,1397/04/04,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,14758.0
391,16012828,2018-02-10,154.74,11.309292999999998,11,19619,1,100.0,1750.0,1396/11/21,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,19619.0
4167,16342470,2018-05-19,74.83,2.204998,3,179786,15,100.0,165.0,1397/02/29,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,17978.0
4951,16317489,2018-05-14,69.32,5.222158,8,165575,4,100.0,362.0,1397/02/24,مسکوني,فلزی,2018-01-01,2018-04-01,2018-05-01,16557.0
1352,16770489,2018-08-18,121.3,9.356966,9,141861,6,100.0,1135.0,1397/05/27,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,14186.0
3474,16382693,2018-05-27,50.94,3.396152,3,135185,9,100.0,173.0,1397/03/06,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,13518.0
1304,15999013,2018-02-06,88.0,4.886364,0,165994,4,100.0,430.0,1396/11/17,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,16599.0
4068,16234675,2018-04-25,100.0,11.65,0,19387,1,100.0,1165.0,1397/02/05,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,19387.0
5208,16584917,2018-07-08,60.47,5.1595830000000005,16,134397,10,100.0,312.0,1397/04/17,مسکوني,بتونی و فلزی,2018-01-01,2018-07-01,2018-07-01,13439.0
2065,16323351,2018-05-15,75.0,4.266667,12,14987,22,100.0,320.0,1397/02/25,مسکوني,فلزی,2018-01-01,2018-04-01,2018-05-01,14987.0
6671,17013908,2018-10-21,75.0,4.826667,3,137173,18,100.0,362.0,1397/07/29,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,13717.0
5566,16510397,2018-06-24,70.23,6.051545,20,177995,15,100.0,425.0,1397/04/03,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-06-01,17799.0
591,16058580,2018-02-21,63.97,5.533844,21,148377,5,100.0,354.0,1396/12/02,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,14837.0
996,16582834,2018-07-08,50.96,2.452904,5,179896,15,100.0,125.0,1397/04/17,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,17989.0
5695,17174887,2018-12-11,45.65,5.640745,15,133396,11,100.0,257.5,1397/09/20,مسکوني,بتونی,2018-01-01,2018-10-01,2018-12-01,13339.0
916,16000213,2018-02-06,40.76,3.066732,5,176798,14,100.0,125.0,1396/11/17,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,17679.0
5101,16392507,2018-05-29,100.0,2.98,0,179375,15,100.0,298.0,1397/03/08,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,17937.0
859,16143324,2018-03-16,80.0,6.875,17,166883,4,100.0,550.0,1396/12/25,مسکوني,فلزی,2018-01-01,2018-01-01,2018-03-01,16688.0
3994,16186154,2018-04-12,52.12,6.0437449999999995,10,164568,8,100.0,315.0,1397/01/23,مسکوني,فلزی,2018-01-01,2018-04-01,2018-04-01,16456.0
1527,16037123,2018-02-16,38.4,2.148438,2,178498,15,50.0,165.0,1396/11/27,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,17849.0
3111,16190197,2018-04-15,162.99,6.503466,7,14787,5,100.0,1060.0,1397/01/26,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,14787.0
4060,16796895,2018-08-25,231.5,22.678186,0,146864,2,100.0,5250.0,1397/06/03,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,14686.0
1647,17027718,2018-10-25,74.33,6.53841,2,119668,11,100.0,486.0,1397/08/03,مسکوني,بتونی,2018-01-01,2018-10-01,2018-10-01,11966.0
273,16439302,2018-06-10,52.84,5.904618,7,163771,7,100.0,312.0,1397/03/20,مسکوني,فلزی,2018-01-01,2018-04-01,2018-06-01,16377.0
4165,16665935,2018-07-25,46.0,5.478261,1,134884,10,100.0,252.0,1397/05/03,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,13488.0
1088,16007646,2018-02-08,125.0,4.88,14,167867,4,100.0,610.0,1396/11/19,مسکوني,فلزی,2018-01-01,2018-01-01,2018-02-01,16786.0
5332,16273032,2018-05-05,52.0,5.4807690000000004,0,134786,10,100.0,285.0,1397/02/15,مسکوني,فلزی,2018-01-01,2018-04-01,2018-05-01,13478.0
4023,16851089,2018-09-08,65.0,9.846153999999999,12,13968,5,100.0,640.0,1397/06/17,مسکوني,فلزی,2018-01-01,2018-07-01,2018-09-01,13968.0
6397,16136673,2018-03-13,60.0,2.083333,27,167795,4,100.0,125.0,1396/12/22,مسکوني,فلزی,2018-01-01,2018-01-01,2018-03-01,16779.0
4445,16259528,2018-05-01,55.16,4.079043,6,16146,7,100.0,225.0,1397/02/11,مسکوني,فلزی,2018-01-01,2018-04-01,2018-05-01,16146.0
1177,15867084,2018-01-05,73.65,5.132383,0,133469,11,100.0,378.0,1396/10/15,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,13346.0
4030,16864545,2018-09-10,130.0,13.461538000000001,1,169671,1,100.0,1750.0,1397/06/19,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,16967.0
4987,16959914,2018-10-07,163.7,10.995724000000001,11,199883,1,100.0,1800.0,1397/07/15,مسکوني,فلزی,2018-01-01,2018-10-01,2018-10-01,19988.0
6377,16340885,2018-05-19,95.0,11.052632000000001,1,195589,1,100.0,1050.0,1397/02/29,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-05-01,19558.0
5123,16312120,2018-05-13,59.56,3.19006,6,176493,14,100.0,190.0,1397/02/23,مسکوني,فلزی,2018-01-01,2018-04-01,2018-05-01,17649.0
592,16166479,2018-04-07,126.89,12.018284,1,144893,2,100.0,1525.0,1397/01/18,مسکوني,بتونی,2018-01-01,2018-04-01,2018-04-01,14489.0
1047,16236498,2018-04-26,59.44,2.497056,15,171194,13,100.0,148.425,1397/02/06,مسکوني,فلزی,2018-01-01,2018-04-01,2018-04-01,17119.0
1861,17118952,2018-11-25,56.97,7.021239,15,111191,11,100.0,400.0,1397/09/04,مسکوني,بتونی,2018-01-01,2018-10-01,2018-11-01,11119.0
6233,16931502,2018-09-30,41.21,4.501335,6,135878,17,100.0,185.5,1397/07/08,مسکوني,فلزی,2018-01-01,2018-07-01,2018-09-01,13587.0
47,17158941,2018-12-06,106.73,12.180268,8,14787,5,100.0,1300.0,1397/09/15,مسکوني,بتونی,2018-01-01,2018-10-01,2018-12-01,14787.0
485,17064390,2018-11-06,34.81,4.194197,15,135687,10,100.0,146.0,1397/08/15,مسکوني,فلزی,2018-01-01,2018-10-01,2018-11-01,13568.0
4211,15963860,2018-01-29,72.0,2.694444,3,165674,4,100.0,194.0,1396/11/09,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,16567.0
6491,15865276,2018-01-04,78.43,5.227591,4,164964,8,100.0,410.0,1396/10/14,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,16496.0
6127,16123295,2018-03-10,59.75,3.5815900000000003,12,164476,8,100.0,214.0,1396/12/19,مسکوني,فلزی,2018-01-01,2018-01-01,2018-03-01,16447.0
551,16787705,2018-08-21,99.42,12.874673,12,19819,2,100.0,1280.0,1397/05/30,مسکوني,بتونی و فلزی,2018-01-01,2018-07-01,2018-08-01,19819.0
2716,16609430,2018-07-14,84.02,4.225184,1,135574,10,100.0,355.0,1397/04/23,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,13557.0
5176,16762061,2018-08-15,74.33,4.708730999999999,4,139619,21,100.0,350.0,1397/05/24,مسکوني,بتونی,2018-01-01,2018-07-01,2018-08-01,13961.0
3159,16096272,2018-03-03,64.0,2.78125,9,135178,10,100.0,178.0,1396/12/12,مسکوني,فلزی,2018-01-01,2018-01-01,2018-03-01,13517.0
5910,16589661,2018-07-10,85.57,11.569475,3,147384,5,100.0,990.0,1397/04/19,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,14738.0
2415,16744957,2018-08-12,99.0,8.3,10,174791,13,100.0,821.7,1397/05/21,مسکوني,فلزی,2018-01-01,2018-07-01,2018-08-01,17479.0
6092,15939705,2018-01-22,81.34,7.105975,8,147368,5,100.0,578.0,1396/11/02,مسکوني,بتونی,2018-01-01,2018-01-01,2018-01-01,14736.0
3516,16656091,2018-07-24,47.17,2.41679,8,136781,17,100.0,114.0,1397/05/02,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,13678.0
5649,16164154,2018-04-05,38.48,5.665280999999999,17,163667,8,100.0,218.0,1397/01/16,مسکوني,فلزی,2018-01-01,2018-04-01,2018-04-01,16366.0
6472,16272742,2018-05-05,70.24,4.6981779999999995,17,149471,22,100.0,330.0,1397/02/15,مسکوني,بتونی و فلزی,2018-01-01,2018-04-01,2018-05-01,14947.0
659,16447876,2018-06-11,60.53,5.600529,27,148961,22,100.0,339.0,1397/03/21,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,14896.0
3857,16141216,2018-03-15,58.03,5.859038,8,134364,10,100.0,340.0,1396/12/24,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,13436.0
5247,16877122,2018-09-13,121.43,14.265832000000001,0,147394,5,100.0,1732.3,1397/06/22,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,14739.0
3658,15899020,2018-01-13,75.0,8.0,1,141964,6,100.0,600.0,1396/10/23,مسکوني,بتونی و فلزی,2018-01-01,2018-01-01,2018-01-01,14196.0
5691,15904483,2018-01-14,62.16,4.504505,6,171776,14,100.0,280.0,1396/10/24,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,17177.0
6635,15983734,2018-02-03,106.0,6.839623,0,141389,2,100.0,725.0,1396/11/14,مسکوني,بتونی,2018-01-01,2018-01-01,2018-02-01,14138.0
6593,16841569,2018-09-05,52.0,4.682691999999999,0,136797,17,100.0,243.5,1397/06/14,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,13679.0
6383,16109318,2018-03-06,63.44,3.5466580000000003,16,177987,14,100.0,225.0,1396/12/15,مسکوني,فلزی,2018-01-01,2018-01-01,2018-03-01,17798.0
4627,16222230,2018-04-23,66.3,3.996983,17,113893,11,100.0,265.0,1397/02/03,مسکوني,فلزی,2018-01-01,2018-04-01,2018-04-01,11389.0
1319,16120983,2018-03-10,72.04,5.621877,4,167573,4,100.0,405.0,1396/12/19,مسکوني,بتونی,2018-01-01,2018-01-01,2018-03-01,16757.0
3339,16398977,2018-05-30,53.0,5.0,0,134791,10,100.0,265.0,1397/03/09,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,13479.0
1634,15954232,2018-01-26,48.44,2.601156,8,131995,11,100.0,126.0,1396/11/06,مسکوني,فلزی,2018-01-01,2018-01-01,2018-01-01,13199.0
1188,16296254,2018-05-09,72.0,3.076389,5,133787,2,100.0,221.5,1397/02/19,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,13378.0
1603,16394629,2018-05-29,86.91,5.7530779999999995,15,131489,11,100.0,500.0,1397/03/08,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,13148.0
1494,16534558,2018-06-28,78.62,3.052658,24,178474,15,100.0,240.0,1397/04/07,مسکوني,بتونی,2018-01-01,2018-04-01,2018-06-01,17847.0
54,16346308,2018-05-20,120.0,13.75,0,19739,1,100.0,1650.0,1397/02/30,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,19739.0
5418,16648700,2018-07-22,180.0,12.611111,0,166984,4,100.0,2270.0,1397/04/31,مسکوني,بتونی,2018-01-01,2018-07-01,2018-07-01,16698.0
3770,16361850,2018-05-23,79.97,8.253095,7,147766,5,100.0,660.0,1397/03/02,مسکوني,بتونی,2018-01-01,2018-04-01,2018-05-01,14776.0
3511,16831294,2018-09-03,81.8,5.684597,14,111171,11,100.0,465.0,1397/06/12,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,11117.0
2954,16827033,2018-09-02,60.0,3.191667,0,133791,11,100.0,191.5,1397/06/11,مسکوني,بتونی,2018-01-01,2018-07-01,2018-09-01,13379.0
